,page_url,image_url,author,title,annotation
1643,https://www.chitai-gorod.ru/product/igrok-2862638,https://content.img-gorod.ru/pim/products/images/f6/54/018f5f76-5449-740e-a872-cd9170caf654.jpg?width=304&height=438&fit=bounds,Федор Достоевский,Игрок,"Азарт, пагубная страсть к игре, любовные коллизии вовлекают героев романа «Игрок» в безумный и нескончаемый водоворот событий, происходящих на модном курорте. Если вам интересна тема игры, то просто необходимо прочитать этот роман писателя, одержимого игрой."
1644,https://www.chitai-gorod.ru/product/poka-ty-vidish-menya-3063753,https://content.img-gorod.ru/pim/products/images/a8/21/0194612f-c7c1-71d6-a938-52c68966a821.jpg?width=304&height=438&fit=bounds,Пак Хён Джу,Пока ты видишь меня,"Загадочное корейское фэнтези, в котором сосуществуют смерть и жизнь, отчаяние и надежда, серые будни и чудеса! Увлекательный роман про жнецов и богов смерти с элементами feelgood – настоящий подарок для ценителей современной азиаткой литературы и корейских дорам «Завтра» и «Гоблин». Хён, темный жнец, не только сопровождает души умерших в загробный мир, но и спасает тех, кто больше не хочет жить. Лишь в этих двух ситуациях смертные могут увидеть его черную фигуру. Но однажды Хён сталкивается с необъяснимым: тот, кому суждено прожить еще долгие годы, видит его! Жнец озадачен, ведь раньше он уже спас этого парня и помог навсегда развеять мрачные мысли. Что же пошло не так?Роман «Пока ты видишь меня» дарит согревающее душу послание: даже если нам кажется, что мы совсем одни на свете, это не значит, что нет никого, кому мы по-настоящему дороги…#Азия #feelgood #фэнтези #жнецы"
1645,https://www.chitai-gorod.ru/product/pod-slezami-bostona-bol-se-cem-ad-3080095,https://content.img-gorod.ru/pim/products/images/bd/d4/0193c937-9770-7fa6-9cf7-705e8625bdd4.jpg?width=304&height=438&fit=bounds,Таша Мисник,"Под слезами Бостона. Больше, чем ад","Она прозвала его Дьяволом и сама не заметила, как подарила ему свою душу. Серена впервые доверилась, оголила все шрамы и позволила Эзре проникнуть в самое сердце. Но готов ли Эзра впустить девушку в свой «ад»? Готова ли Серена к тайнам, которые хранит в себе «дьявольское» сердце? Ведь если Серена откроет их, ее мир уже никогда не станет прежним... Он пробудил в ней лучшее, она возродила в нем мертвое.  Многократный хит продаж ЛитРес.  «Вторая книга серии гарантированно покорит сердца читателей! Отношения Эзры и Серены, раскрывающиеся в романе, очаровывают — испытания, через которые герои прошли, шокируют. Продолжение истории только усилит наше восхищение этой парой и подчеркнет, как важно найти вторую половинку, готовую идти рядом даже в самые трудные времена. Книга действительно ""пробивает"" на эмоции: от искрящейся радости за главных героев до слез от переживаний и боли. В романе нет смелых рыцарей и идеальных принцесс — лишь настоящие люди с их недостатками, ошибками, тяжелым прошлым, страстями и искренней любовью». — Полина Резникова @your_dream_in_books"
1646,https://www.chitai-gorod.ru/product/marionetochnik-3064273,https://content.img-gorod.ru/pim/products/images/1c/38/01920381-95ee-7da5-987b-629afd301c38.jpg?width=304&height=438&fit=bounds,Татьяна Корсакова,Марионеточник,"Татьяна Корсакова — популярный автор любовно-авантюрных романов с элементами мистики. Из-под ее пера вышло более двух десятков книг. Сюжеты рождаются из городских легенд, народных сказаний, древних книг и собственной буйной фантазии.  Бесконечно древняя рыба Марь, чешуя которой превратилась в камни, дремлет в бездонных водах… Лишь изредка открывается её глаз, чтобы тому, кого приметил, принести либо горе, либо счастье.  Вот и Стэф — умный, везучий, расчётливый, не знает, куда заведёт его поход по болотным хлябям. А девушка из давнего-давнего прошлого всё зовёт и просит спасти, вырвать из снов древней рыбы, вернуть к жизни.  С каждой минутой поход становится всё опаснее — особенно с появлением на болотах зловещего персонажа по имени Марионеточник…"
1647,https://www.chitai-gorod.ru/product/komu-na-rusi-zhit-horosho-2815919,https://content.img-gorod.ru/pim/products/images/b2/3f/018f5ec8-2c17-780d-8003-f04f7072b23f.jpg?width=304&height=438&fit=bounds,Николай Некрасов,Кому на Руси жить хорошо,"Поэма «Кому на Руси жить хорошо» Н. Некрасова — путешествие-странствие героев в поисках счастливого человека на Руси, итоговое произведение поэта, народная эпопея, куда вошел весь многовековой опыт крестьянской жизни, все знания о народе, собранные поэтом «по словечку» в течение двадцати лет. Сила поэта Н.А. Некрасова — в особой доверительности его художественных интонаций: они обращены к сокровенным сторонам человеческой натуры, угнетаемой повседневностью, испытываемой на прочность социальными конфликтами.  Фольклорная основа языка поэмы помогла Н. Некрасову точнее и полноценнее выразить русскую душу."
1648,https://www.chitai-gorod.ru/product/kafe-na-krayu-zemli-vozvrashchenie-v-kafe-podarochnoe-izdanie-s-illyustraciyami-2774384,https://content.img-gorod.ru/pim/products/images/69/3f/018f5e12-ca81-7518-b417-a7c4a188693f.jpg?width=304&height=438&fit=bounds,Джон Стрелеки,Кафе на краю земли. Возвращение в кафе. Подарочное издание с иллюстрациями,"№ 7 НЕМЕЦКОГО АМАЗОН! БОЛЕЕ 12 000 ВОСТОРЖЕННЫХ ОТЗЫВОВ! В РОССИИ ПРОДАНО БОЛЕЕ 200 000 ЭКЗЕМПЛЯРОВ!   После долгого блуждания в темноте и неизвестности всё, что вам нужно — зайти в уютное кафе, выбрать столик и раскрыть меню. Вместе с главным героем Джо вы пройдете короткий, но полный удивительных открытий путь — путь к самому себе. Каждому из нас необходимо хоть раз остановиться посреди суеты и тревог современного мира и ответить на главный вопрос: «Почему я здесь?» Понять, что действительно значимо, увидеть цель своей жизни в дымке будущего и двигаться к ней, каждый день ощущая себя счастливым. Эта книга — мировой бестселлер, переведенный на 30 языков, — вдохновит вас на перемены, о которых сегодня вы можете только мечтать.   Об авторе  Джон П. Стрелеки — талантливый писатель, спикер и коуч. В 2002 году, будучи еще бизнес-консультантом, Джон с женой отправился в 9-месячное путешествие по миру. Этот опыт вдохновил его на написание первого бестселлера — «Кафе на краю земли». После его ошеломительного успеха было издано еще несколько книг автора,  многие из которых стали бестселлерами.  Книга впервые выходит с цветными иллюстрациями."
1649,https://www.chitai-gorod.ru/product/govori-krasivo-i-uverenno-postanovka-golosa-i-rechi-2342928,https://content.img-gorod.ru/pim/products/images/c6/c4/01907878-44dd-723b-8981-88f1edddc6c4.jpg?width=304&height=438&fit=bounds,Евгения Шестакова,Говори красиво и уверенно. Постановка голоса и речи,"Что такое наш голос? Это прежде всего инструмент. Музыкальный, тонко устроенный, сложный, неповторимый. Можно быть серой мышкой с тихим, завышенным, неярким и плоским голосом, а можно играть первую скрипку в оркестре – каждый выбирает для себя. Задача этой книги – повышение КПД каждого человека через развитие голоса. Это инструмент успешности – мощный и уникальный. Книга поможет вам понять себя, свои желания, свой голос, настроить его и полюбить. Мы поэтапно, глава за главой, урок за уроком научим обращаться с этим волшебным инструментом и использовать его богатые возможности на все 100 или даже 200%. Книга построена по принципу тренинга, где в каждом блоке раскрывается новая тема. Между блоками есть связки, домашние задания и вопросы для самоконтроля. Вы сможете самостоятельно продиагностировать свой голос, а также ответить на вопрос, который интересует, пожалуй, большинство людей: а какой же у меня голос? С помощью необычных, интересных заданий и листов контроля вы сможете исправить многие недостатки, присутствующие в вашей речи, и закрепить полученный результат. Надеемся, что благодаря такому подходу вы сможете изменить свой голос, усовершенствовать его и победить страх перед аудиторией."
1652,https://www.chitai-gorod.ru/product/pravila-dorozhnogo-dvizheniya-karmannye-s-izmeneniyami-i-dopolneniyami-na-2025-g-3076897,https://content.img-gorod.ru/pim/products/images/96/6a/0193577c-63a0-77db-8664-721391b4966a.jpg?width=304&height=438&fit=bounds,Р. Фасхутдинов,Правила дорожного движения карманные (с изменениями и дополнениями на 2025 г.),"Настоящее издание содержит официальный текст Правил дорожного движения Российской Федерации со всеми последними изменениями. Внутри цветная вкладка с дорожными знаками, таблицами и разметкой, а также таблица штрафов и санкций за нарушение ПДД."
1653,https://www.chitai-gorod.ru/product/pyat-nochey-u-freddi-chetvertyy-shkaf-2700280,https://content.img-gorod.ru/pim/products/images/1f/87/01915428-c5f9-772a-9d7c-193302db1f87.jpg?width=304&height=438&fit=bounds,"Кира Брид-Райсли,",Пять ночей у Фредди. Четвёртый шкаф (#3),"Что случилось с Чарли? Этот вопрос продолжает мучить Джона. Его преследуют ночные кошмары, в которых его девушка умирает в костюме аниматроника. Он хочет забыть трагедию, произошедшую в пиццерии «Фредди Фазбера»... Как-то бессонной ночью, бродя по городу, он встречает старую подругу Джессику, которая приглашает его на встречу друзей и умоляет поговорить с Чарли, которая очень страдает из-за его холодности. Вот только Джон абсолютно уверен, что его Чарли умерла…   Потрясающая книга по СУПЕРПОПУЛЯРНОЙ у подростков КОМПЬЮТЕРНОЙ ИГРЕ И ФРАНШИЗЕ «ФНАФ», «FIVE NIGHTS AT FREDDY'S»!  Роман расширяет вселенную «Five Nights at Freddy's», позволяя читателю не только проникнуться духом игры, но и узнать предысторию. Книга —  настоящий фанатский продукт, и при этом качественный, ведь ее автор — сам Скотт Коутон, создатель FNAF («Пять ночей с Фредди»). Эта история раскрывает все те загадки, которые остались «за кадром» франшизы."
1654,https://www.chitai-gorod.ru/product/istoriya-istoriya-rossii-8-klass-atlas-3038915,https://content.img-gorod.ru/pim/products/images/fc/b1/01936658-a2b9-7626-bbc9-9fb8172cfcb1.jpg?width=304&height=438&fit=bounds,Игорь Курукин,История. История России. 8 класс. Атлас,"Атлас является составной частью учебно-методического комплекта «История России. 8 класс» (авторы учебника Н. М. Арсентьев, А. А. Данилов, И. В. Курукин, А. Я. Токарева) и представляет собой современное учебное иллюстрированное картографическое издание. Каждый тематический разворот атласа содержит комплекс взаимосвязанных информационно-методических материалов (основные и дополнительные карты, объёмные схемы, иллюстрации и пр.), освещающих одну тему и обеспечивающих комплексный подход к подаче информации. Атлас может быть использован с любым из действующих учебников по истории для 8 класса."
1655,https://www.chitai-gorod.ru/product/ledyanoy-veter-suomi-3070465,https://content.img-gorod.ru/pim/products/images/eb/57/0192cc70-496f-7d2a-8893-971ad8b1eb57.jpg?width=304&height=438&fit=bounds,Николай Свечин,Ледяной ветер Суоми,"Немудрено, что кассир крупного банка, уроженец Финляндии Раутапяя, воспользовался таким удобным случаем. До финской границы — всего ничего. А там, в продуваемом ледяными ветрами Гелсингфорсе, российская полиция бессильна. И всем заправляют местные блюстители порядка, для которых распоряжения имперских властей — пустой звук. Используя подложные документы, господин Раутапяя похитил почти триста тысяч рублей и был таков... В один из дней августа 1913 года в холодную и дождливую финскую столицу отправляется статский советник Лыков. Приказ — найти, поймать и вернуть воришку вместе с деньгами. Но поиски преступника быстро зашли в тупик. Кассир найден убитым, а украденные им деньги бесследно пропали.   Оставалась одна маленькая и почти безнадежная зацепка: возле трупа лежала странная записка, которая обрушила все прежние версии Лыкова и превратила дело из уголовного в политическое...  Захватывающий исторический детектив от победителя премии «Русский детектив» Николая Свечина. Роман входит в цикл произведений о сыщике Алексее Лыкове и является 35-м по счету."
1656,https://www.chitai-gorod.ru/product/amerikanskiy-psihopat-2898005,https://content.img-gorod.ru/pim/products/images/1f/09/018f5cf3-cc9a-7f38-a544-dd6ffed01f09.jpg?width=304&height=438&fit=bounds,Брет Эллис,Американский психопат,"Патрик Бэйтмен — красивый, хорошо образованный, интеллигентный молодой человек. Днем он работает на Уолл-стрит, но это служит лишь довеском к его истинному призванию. То, чем он занимается вечерами и по ночам, не может присниться разнеженному обывателю и в самом страшном сне. Ему двадцать шесть лет, и он живет своей собственной Американской Мечтой. Роман Эллиса, стремительно ставший современной классикой, был экранизирован Мэри Хэррон («Я стреляла в Энди Уорхола», «Непристойная Бетти Пейдж», «Дневник мотылька»), главные роли исполнили Кристиан Бейл, Уиллем Дефо, Риз Уизерспун, Джаред Лето, Хлоя Севиньи."
1657,https://www.chitai-gorod.ru/product/romanovy-istoriya-velikoy-dinastii-2984803,https://content.img-gorod.ru/pim/products/images/0b/3d/018fb028-fc12-7b9b-9b0b-c862e77a0b3d.jpg?width=304&height=438&fit=bounds,Марина Бандиленко,Романовы. История великой династии,"Избранный на российский престол в 1613 году Михаил Феодорович положил начало правлению одной из самых значимых династий в истории России – династии Романовых.""Романовы. История великой династии"" – невероятно захватывающее путешествие по истории России XVII–нач. XX веков. Реформы Петра I, отмена крепостного права, расцвет культуры и науки в эпоху Просвещения, упадок монархии и последующая революция 1917 года, а также многие другие ключевые события нашли отражение в книге.Автор, сценарист, кандидат исторических наук, Марина Бандиленко, проделала уникальную работу по переработке текста сценария популярного документального сериала ""Романовы"", дополнив его новыми любопытными фактами и цитатами из исторических источников, которые не попали на экран."
1658,https://www.chitai-gorod.ru/product/blagie-znameniya-2918987,https://content.img-gorod.ru/pim/products/images/c2/f8/018f5fec-1bc3-71f7-b157-09368abec2f8.jpg?width=304&height=438&fit=bounds,"Нил Гейман,",Благие знамения,"Мир закончится в субботу. В следующую субботу на самом деле. Где-то перед ужином. Армии Добра и Зла приведены в готовность к Армагеддону. Атлантида поднялась со дна морского. Жабы падают с небес. Четыре Всадника Апокалипсиса уже оседлали свои «Харлеи». Всё идёт по Божественному Плану... за исключением того, что младенца Антихриста подменили и потеряли сразу после рождения. А один ангел и один демон за 6000 лет полюбили жизнь среди людей — и теперь саботируют наступление Конца Света...  Единственная совместная работа двух легенд британского фэнтези: Нила Геймана и сэра Терри Пратчетта. По книге снят одноименный сериал с Дэвидом Теннантом и Майклом Шином, полюбившийся зрителям по всему миру. Финалист Всемирной премии фэнтези в категории «Лучший роман», «Самая долгожданная книга» по версии журнала «Мир Фантастики», бестселлер The New York Times. Оформление суперпопулярной в России художницы и писательницы Полины Граф. Внутри портреты персонажей и авторов книги, черно-белые рисунки в тексте и дополнительная цветная иллюстрация."
1659,https://www.chitai-gorod.ru/product/instinkt-ubiycy-3069024,https://content.img-gorod.ru/pim/products/images/4f/ea/019293ad-3903-7c4f-9637-0e2d7d5d4fea.jpg?width=304&height=438&fit=bounds,Дженнифер Линн Барнс,Инстинкт убийцы,"Мировой бестселлер от автора серии «Игры наследников»!  Продолжение книги «Прирожденный профайлер» Дженнифер Линн Барнс, самого успешного и популярного автора молодежных детективов.   «Прирожденные» — захватывающий психологический триллер, в котором молодые и талантливые парни и девушки используют свои способности и помогают ФБР раскрывать самые запутанные преступления.  Семнадцатилетняя Кэсси умеет «читать» людей. Ее талант обеспечил ей место в элитной программе ФБР для подростков с врожденными способностями к раскрытию преступлений. Едва избежав столкновения с убийцей, она надеется, что сможет продолжать раскрывать особо сложные преступления.  Внезапно начинают появляться новые жертвы. В городе объявился подражатель известного серийного убийцы. Смогут ли «Прирожденные» разгадать его изощренные планы?  Для фанатов книг «Хороших девочек не убивают» Холли Джексон, романов Майка Омера и Лэй Ми, а также сериалов «Менталист», «Мыслить как преступник», «Обмани меня», «Охотники за разумом» и «Милые обманщицы».   «“Мыслить как преступник” для мира янг эдалта, и я в восторге от каждой страницы». — Элли Картер, автор бестселлеров The New York Times   Об авторе Дженнифер Линн Барнс — автор бестселлеров New York Times: двадцати романов, в числе которых «Игры наследников» и серия «Прирожденные». Роман «Игры наследников» уже превысил отметку в 4 млн проданных экземпляров по всему миру! Дженнифер получила докторскую степень в Йельском университете в 2012 году, а в настоящее время преподает психологию и художественное письмо в Университете Оклахомы. В научной деятельности специализируется на психологии, психиатрии и когнитивных науках."
1660,https://www.chitai-gorod.ru/product/prichuda-mertveca-2818815,https://content.img-gorod.ru/pim/products/images/72/0f/018f5eab-25ca-7419-9fd1-73c3e1b6720f.jpg?width=304&height=438&fit=bounds,Агата Кристи,Причуда мертвеца,"И кому первому пришла в голову эта идея – организовать увлекательную игру… с имитацией убийства? Вроде бы безобидное развлечение: кто-то играет роль преступника, кто-то – свидетеля,  кто-то – сыщика. Ах, как интригует! А временами так жутко, что аж мороз по коже! Вместе с другими участниками в «убийство»  с упоением играют великий сыщик Эркюль Пуаро и его подруга писательница Ариадна Оливер.  Играют до тех пор, пока вдруг не происходит настоящее убийство…"
1661,https://www.chitai-gorod.ru/product/lyubovnoe-pismo-3050945,https://content.img-gorod.ru/pim/products/images/1b/03/01909ae4-6343-771b-9f9b-0e2ca8b71b03.jpg?width=304&height=438&fit=bounds,Люсинда Райли,Любовное письмо,"Новинка от автора цикла «Семь сестер»! В мире продано более 20 000 000 книг Люсинды Райли.  1995 год, Лондон. Один из величайших актеров своего поколения, сэр Джеймс Харрисон, умирает в возрасте девяноста пяти лет. После смерти он оставил тайны, которые точно шокируют его поклонников. Джоанна Хаслам — амбициозная молодая журналистка, освещающая в прессе похороны легендарного актера. Готовя материал, Джоанна узнает о письмах Харрисона, содержание которых отчаянно держалось в секрете более семидесяти лет.   Журналистка во что бы то ни стало решает добраться до них и приоткрыть завесу лжи и тайн, тщательно скрываемых от публики. Правда, сделать это не так просто: письма ищут агенты МИ-5, ведь их содержимое может нанести сокрушительный удар британской монархии.  «Идеальный роман для тех, кто обожает придворные интриги и скандалы». — Booklist"
1662,https://www.chitai-gorod.ru/product/tyuremnaya-ispoved-2921207,https://content.img-gorod.ru/pim/products/images/73/e7/018fa270-6eda-7b51-a00a-0433597e73e7.jpg?width=304&height=438&fit=bounds,Оскар Уайльд,Тюремная исповедь,"От автора знаменитого романа «Портрет Дориана Грея» — одной из самых продаваемых книг 2021 года.Оскар Уайлд — один из самых известных и знаковых писателей и драматургов второй половины XIX века.«Тюремная исповедь» — книга-раскаяние писателя о грандиозной ошибке, допущенной им в самый разгар своей популярности. Ошибки, стоившей ему свободы и всех, кем он так дорожил."
1663,https://www.chitai-gorod.ru/product/igry-v-kotorye-igrayut-lyudi-nov-of-2573878,https://content.img-gorod.ru/pim/products/images/b7/2a/018f5d85-2284-7d7d-8cc7-e1000260b72a.jpg?width=304&height=438&fit=bounds,Эрик Берн,"Игры, в которые играют люди (нов. оф.)","Эрик Леннард Берн (1910—1970) — одна из ключевых фигур в современной психологии, создатель оригинального направления в психотерапии — «транзактного анализа», рассматривающего игру в качестве основы человеческих взаимоотношений. Разработка этой теории принесла ученому мировую известность.  48 ЛЕТ  является абсолютным бестселлером по человеческим взаимоотношениям. Входит в мировой ТОП-5 самых популярных книг по психологии. Прямо сейчас эту книгу читают 739 ЧЕЛОВЕК.   Эта книга поможет вам: - Наладить семейные отношения. - Понять мотивы собственных и чужих поступков. - Научиться избегать конфликтов с окружающими.  В книге вы найдете: - Сценарии игр, в которые люди бессознательно играют каждый день. - Соответствие игр жизненным ситуациям, в которых они разыгрываются. - Стратегии антиигр, с помощью которых можно освободиться от привычного поведения.  «Любой человек имеет черты маленького ребенка». — Эрик Берн."
1664,https://www.chitai-gorod.ru/product/1984-novyy-perevod-roman-2945356,https://content.img-gorod.ru/pim/products/images/35/ca/018ee920-b07c-7e9f-aaa2-91adcce235ca.jpg?width=304&height=438&fit=bounds,Джордж Оруэлл,1984 (новый перевод): роман,"«1984» — последняя книга Джорджа Оруэлла, он опубликовал ее в 1949 году, за год до смерти. Роман-антиутопия прославил автора и остается золотым стандартом жанра. Действие происходит в Лондоне, одном из главных городов тоталитарного супергосударства Океания. Пугающе детальное описание общества, основанного на страхе и угнетении, служит фоном для одной из самых ярких человеческих историй в мировой литературе. В центре сюжета судьба мелкого партийного функционера-диссидента Уинстона Смита и его опасный роман с коллегой.В СССР книга Оруэлла была запрещена до 1989 года: вероятно, партийное руководство страны узнавало в общественном строе Океании черты советской системы. Однако общество, описанное Оруэллом, не копия известных ему тоталитарных режимов. «1984» и сейчас читается как остроактуальный комментарий к текущим событиям.В данной книге роман представлен в новом, современном переводе."
1665,https://www.chitai-gorod.ru/product/ne-noy-vekovaya-mudrost-kotoraya-glasit-hvatit-zhalovatsya-pora-stanovitsya-bogatym-2703623,https://content.img-gorod.ru/pim/products/images/12/ac/018f5d98-3819-7793-b524-29efb0bb12ac.jpg?width=304&height=438&fit=bounds,Джен Синсеро,"НЕ НОЙ. Вековая мудрость, которая гласит: хватит жаловаться – пора становиться богатым","От издателя   Вторая книга от автора искрометного «НИ СЫ. Будь уверен в своих силах и не позволяй сомнениям мешать тебе двигаться вперед» (в оригинале You are badass). На западе она уже 80 недель держится в Топ-15 самых продаваемых книг Америки. Русскоязычная версия, согласно рейтингу «Читай-города», входит в Топ-3 книг по саморазвитию. «НЕ НОЙ» — ничуть не уступает первой книге Джен Синсеро. В ней автор проводит для читателей ментальный мастер-класс по улучшению финансового положения. Она помогает выявить скрытые убеждения и страхи, которые мешают увеличить свой доход, и предлагает серию несложных упражнений. Но даже если вы успели решить денежные проблемы, эту книгу тем не менее стоит прочитать. Как все написанное Джен Синсеро, она заставляет смеяться до слез, вызывает прилив вдохновения и придает сил для глобальных изменений в своей жизни.    Об авторе   Джен Синсеро — автор № 1 по версии New York Times, знаменитый мотивационный тренер, путешествующий по всему свету со своими выступлениями.  Для кого эта книга   Для всех, кто ищет в книгах по саморазвитию:  во-первых, вдохновение, волшебный пинок для грандиозных свершений, источник хорошего настроения;  во-вторых, внятных рекомендаций и упражнений для решения своих проблем."
1666,https://www.chitai-gorod.ru/product/zazhivo-v-temnote-3025547,https://content.img-gorod.ru/pim/products/images/86/4f/018f61dd-b7f4-7e96-a880-ae2f00bf864f.jpg?width=304&height=438&fit=bounds,Майк Омер,Заживо в темноте (#2) (формат клатчбук),"Продолжение триллера «ВНУТРИ УБИЙЦЫ», бестселлера New York Times, Washington Post и Amazon Charts.  Все серийные убийцы вырастают из маленьких ангелочков…  Он — убийца-экспериментатор. Она — следователь-профайлер.  Они обязательно встретятся…  Профайлер… Криминальный психолог, буквально по паре незначительных деталей способный воссоздать облик и образ действий самого хитроумного преступника. Эти люди выглядят со стороны как волшебники, как супергерои. Тем более если профайлер — женщина…  Николь приходит в себя — и понимает, что находится в полной темноте, в небольшом замкнутом пространстве. Ее локти и колени упираются в шершавые доски. Почти нечем дышать. Все звуки раздаются глухо, словно под землей… Под землей?! ОНА ПОХОРОНЕНА ЗАЖИВО. Николь начинает кричать и биться в своем гробу. От ужаса перехватывает горло, она ничего не соображает, кроме одного — что выхода отсюда у нее нет. И не замечает, что к доскам над ней прикреплена маленькая инфракрасная видеокамера… ИДЕТ ПРЯМАЯ ИНТЕРНЕТ-ТРАНСЛЯЦИЯ.  В это же время «гробовое» видео смотрят профайлер ФБР Зои Бентли и специальный агент Тейтум Грей. Рядом с изображением подпись — «Эксперимент № 1». Они понимают: объявился новый серийный маньяк-убийца — И ОБЯЗАТЕЛЬНО БУДЕТ ЭКСПЕРИМЕНТ № 2…  Второй роман из серии книг о Зои Бентли.  Особенности издания: вырубка на первой сторонке переплета, блинтовое тиснение, лак, запечатанные форзац и нахзац, качественная белая офсетная бумага блока текста."
1667,https://www.chitai-gorod.ru/product/ya-naydu-tebya-pervym-3063752,https://content.img-gorod.ru/pim/products/images/9e/f5/0194612f-c3ff-7523-8d5d-5fc630aa9ef5.jpg?width=304&height=438&fit=bounds,Чон Гон У,Я найду тебя первым,"Мистическое перерождение, обмен телами, поиск преступника с помощью психологии – под обложкой этого остросюжетного триллера заварилась гремучая смесь в духе популярных дорам «Монстр» и «Те, кто читает сердца». Они схватились друг с другом на пирсе у маяка в бушующий шторм. Один – гениальный профайлер, лучший в корейской полиции, другой – неуловимый серийный убийца по прозвищу Жнец. В ту ночь погибли оба. Но лишь затем, чтобы переродиться.Профайлер обнаруживает себя в теле убийцы, мстящего за гибель сестры, тогда как Жнец примеряет на себя роль крутого полицейского, главы убойного отдела. На стороне преступника – вся мощь полиции и СМИ, и он открывает охоту на беспомощного, пустившегося в бега противника. Но у бывшего профайлера есть козырь в рукаве.И оба знают: победит тот, кто найдет своего врага первым.Этот атмосферный триллер держит в напряжении с первых страниц и не отпускает до самой развязки. Роман понравится подростковой и молодежной аудитории, поклонникам современной азиатской литературы, полицейских детективов и криминалистики, а также корейских дорам. #Азия #триллер #гениальныйпрофайлер #серийныйубийца #перерождение"
1668,https://www.chitai-gorod.ru/product/fotostudiya-takkuda-3059199,https://content.img-gorod.ru/pim/products/images/d1/e2/01916e13-384c-78d5-8f1a-e70d7b17d1e2.jpg?width=304&height=438&fit=bounds,Хо Тхэён,Фотостудия Таккуда,"Как запечатлеть важное событие в жизни? Конечно, сфотографировать! Однажды упущенный момент может оказаться навсегда потерянным. А иногда он помогает принять судьбоносное решение, которое изменит не только вашу жизнь, но и жизнь окружающих! Чеби сбегает от суровой реальности большого города на Чечжудо. В конце своего путешествия героиня неожиданно теряет билет на свой обратный рейс и кредитную карту. Мобильный телефон Чеби предательски ломается. В поисках помощи девушка натыкается на деревню со странной статуей осьминога и на двухэтажный дом на вершине скалы — фотостудию Таккуда. В поисках помощи Ён Чеби заглядывает внутрь, но находит гораздо больше, чем могла бы ожидать, исцелив свое сердце!"
